entry_time,entry_price,exit_time,exit_price,position_size,side,pnl,pnl_pct,balance_after
2022-12-31 18:00:00,1199.59,2022-12-31 19:00:00,1203.1887699999997,0.833618152868897,SHORT,-29.999999999998597,-2.9999999999998597,9970.000000000002
2022-12-31 19:00:00,1202.74,2022-12-31 22:00:00,1199.13178,0.828940585662737,LONG,-29.910000000000622,-3.0000000000000613,9940.090000000002
2022-12-31 22:00:00,1196.31,2023-01-01 17:00:00,1199.8989299999998,0.8308958380352921,SHORT,-29.820269999999102,-2.999999999999909,9910.269730000004
2023-01-03 14:00:00,1209.83,2023-01-03 23:00:00,1213.4594899999997,0.8191456427762582,SHORT,-29.730809189998418,-2.999999999999839,9880.538920810006
2023-01-05 13:00:00,1246.58,2023-01-05 14:00:00,1250.3197399999997,0.7926116992740143,SHORT,-29.641616762428093,-2.9999999999998046,9850.897304047578
2023-01-06 15:00:00,1262.48,2023-01-06 19:00:00,1270.05488,0.7802814542842325,LONG,59.10538382428464,5.9999999999999165,9910.002687871862
2023-01-08 14:00:00,1265.78,2023-01-08 15:00:00,1273.37468,0.7829166749254896,LONG,59.46001612723059,5.999999999999941,9969.462703999092
2023-01-09 08:00:00,1309.55,2023-01-09 09:00:00,1313.4786499999998,0.7612891988850439,SHORT,-29.908388111996015,-2.9999999999998734,9939.554315887095
2023-01-09 18:00:00,1335.27,2023-01-09 20:00:00,1327.25838,0.7443853539648981,SHORT,59.637325895322526,5.999999999999996,9999.191641782418
2023-01-11 19:00:00,1342.46,2023-01-11 22:00:00,1350.51476,0.7448409369204608,LONG,59.99514985069442,5.999999999999991,10059.186791633112
2023-01-12 17:00:00,1428.74,2023-01-12 18:00:00,1424.45378,0.7040599963347504,LONG,-30.177560374899038,-2.99999999999997,10029.009231258213
2023-01-18 15:00:00,1550.09,2023-01-18 16:00:00,1540.78946,0.6469952861613335,SHORT,60.174055387549,5.999999999999972,10089.183286645763
2023-01-21 22:00:00,1628.29,2023-01-21 23:00:00,1633.1748699999998,0.619618328838583,SHORT,-30.267549859936448,-2.9999999999999165,10058.915736785826
2023-01-23 14:00:00,1598.95,2023-01-23 15:00:00,1603.7468499999998,0.6290950771935224,SHORT,-30.176747210355728,-2.999999999999826,10028.73898957547
2023-01-23 20:00:00,1635.4,2023-01-23 21:00:00,1630.4938000000002,0.6132285061499003,LONG,-30.08621696872579,-2.9999999999999383,9998.652772606743
2023-01-27 02:00:00,1569.93,2023-01-27 05:00:00,1574.63979,0.6368852606553632,SHORT,-29.995958317819493,-2.9999999999999263,9968.656814288925
2023-01-29 01:00:00,1603.02,2023-01-29 02:00:00,1598.21094,0.6218672764088361,LONG,-29.90597044286705,-3.0000000000000284,9938.750843846057
2023-01-31 13:00:00,1587.69,2023-01-31 14:00:00,1582.92693,0.625988123868391,LONG,-29.816252531537984,-2.9999999999999813,9908.934591314519
