entry_time,entry_price,exit_time,exit_price,position_size,side,pnl,pnl_pct,balance_after
2021-12-31 18:00:00,46673.43,2021-12-31 19:00:00,46393.38942,0.021425466266353256,SHORT,60.00000000000017,6.000000000000016,10060.0
2022-01-04 18:00:00,45742.69,2022-01-04 19:00:00,45879.91807,0.021992585044736113,SHORT,-30.17999999999943,-2.9999999999999427,10029.82
2022-01-11 16:00:00,42684.18,2022-01-11 17:00:00,42940.28508,0.023497745534762526,LONG,60.178920000000275,6.0000000000000275,10089.99892
2022-01-12 21:00:00,43756.14,2022-01-12 22:00:00,43887.40841999999,0.02305961842155181,SHORT,-30.2699967599984,-2.999999999999841,10059.728923240002
2022-01-13 15:00:00,43170.0,2022-01-13 16:00:00,43299.509999999995,0.023302591900023168,SHORT,-30.179186769718783,-2.9999999999998788,10029.549736470282
2022-01-15 12:00:00,42700.0,2022-01-15 13:00:00,42828.1,0.023488406876979586,SHORT,-30.08864920941051,-2.9999999999999662,9999.461087260872
2022-01-20 14:00:00,42941.36,2022-01-20 15:00:00,43199.00816,0.02328631670552789,LONG,59.99676652356453,5.99999999999993,10059.457853784437
2022-01-20 23:00:00,40661.69,2022-01-21 00:00:00,40417.719860000005,0.024739399306286672,SHORT,60.35674712270604,5.999999999999941,10119.814600907142
2022-01-22 10:00:00,35461.77,2022-01-22 11:00:00,35355.38469,0.028537251809221998,LONG,-30.359443802720815,-2.9999999999999396,10089.455157104421
2022-01-23 23:00:00,36230.01,2022-01-24 00:00:00,36121.319970000004,0.027848336660973652,LONG,-30.268365471312684,-2.9999999999999427,10059.186791633108
2022-01-27 23:00:00,37131.0,2022-01-28 00:00:00,37353.786,0.02709107428195607,LONG,60.355120749798665,6.000000000000002,10119.541912382907
2022-01-31 01:00:00,36804.37,2022-01-31 02:00:00,36914.78311,0.027495490107242445,SHORT,-30.358625737147086,-2.9999999999998384,10089.18328664576
2022-01-31 18:00:00,38446.43,2022-01-31 19:00:00,38677.10858,0.02624218500039083,LONG,60.53509971987451,5.999999999999995,10149.718386365636
2022-02-02 16:00:00,37311.15,2022-02-02 17:00:00,37423.08345,0.02720290954946614,SHORT,-30.44915515909604,-2.9999999999999143,10119.26923120654
2022-02-05 00:00:00,41465.14,2022-02-05 01:00:00,41216.34916,0.024404280875951555,SHORT,60.715615387239595,6.0000000000000355,10179.98484659378
2022-02-06 14:00:00,41300.0,2022-02-06 15:00:00,41423.899999999994,0.024648873720566053,SHORT,-30.539954539779902,-2.999999999999859,10149.444892054
2022-02-08 06:00:00,44774.24,2022-02-08 07:00:00,44908.562719999994,0.02266804504566465,SHORT,-30.448334676161203,-2.999999999999922,10118.996557377839
2022-02-11 18:00:00,42652.95,2022-02-11 19:00:00,42397.0323,0.023724025084731162,SHORT,60.713979344266605,5.9999999999999565,10179.710536722107
2022-02-12 16:00:00,42704.38,2022-02-12 17:00:00,42576.266859999996,0.023837626343532228,LONG,-30.53913161016663,-3.00000000000003,10149.17140511194
2022-02-15 01:00:00,43443.33,2022-02-15 04:00:00,43703.98998,0.023361863386420746,LONG,60.89502843067088,5.9999999999999245,10210.06643354261
2022-02-16 13:00:00,43638.9,2022-02-16 14:00:00,43377.0666,0.023396708976492556,SHORT,61.2603986012564,6.000000000000072,10271.326832143866
2022-02-23 10:00:00,38847.6,2022-02-23 11:00:00,39080.6856,0.026440055066835187,LONG,61.62796099286281,5.999999999999962,10332.954793136729
2022-02-27 21:00:00,37385.6,2022-02-27 22:00:00,37497.756799999996,0.027638863073313598,SHORT,-30.998864379409362,-2.9999999999999205,10301.95592875732
2022-02-28 15:00:00,40792.8,2022-02-28 16:00:00,41037.556800000006,0.025254348632006922,LONG,61.811735572544634,6.000000000000069,10363.767664329864
2022-03-02 13:00:00,43521.9,2022-03-02 14:00:00,43652.46569999999,0.023812764755973118,SHORT,-31.09130299298767,-2.9999999999998144,10332.676361336877
2022-03-02 14:00:00,44818.5,2022-03-02 15:00:00,45087.411,0.023054489466039416,LONG,61.996058168021264,6.000000000000001,10394.672419504897
2022-03-03 18:00:00,42254.8,2022-03-03 19:00:00,42381.564399999996,0.024599980166761876,SHORT,-31.184017258512906,-2.9999999999998286,10363.488402246385
2022-03-05 17:00:00,39403.1,2022-03-05 18:00:00,39284.890699999996,0.026301200672653638,LONG,-31.09046520673975,-3.000000000000057,10332.397937039645
2022-03-09 12:00:00,41910.0,2022-03-09 13:00:00,41658.54,0.024653776991266155,SHORT,61.99438762223765,5.99999999999998,10394.392324661882
2022-03-10 01:00:00,40931.0,2022-03-10 02:00:00,40685.414,0.025394914184021605,SHORT,62.36635394797205,6.000000000000072,10456.758678609853
2022-03-11 11:00:00,39878.4,2022-03-11 12:00:00,40117.6704,0.02622161039211667,LONG,62.740552071659444,6.000000000000031,10519.499230681513
2022-03-12 23:00:00,38792.6,2022-03-13 00:00:00,38908.97779999999,0.027117283272277477,SHORT,-31.55849769204311,-2.999999999999865,10487.94073298947
2022-03-14 23:00:00,39653.8,2022-03-15 00:00:00,39534.8386,0.02644876590134985,LONG,-31.463822198968437,-3.000000000000003,10456.476910790501
2022-03-18 00:00:00,40310.1,2022-03-18 01:00:00,40431.03029999999,0.025940091715948365,SHORT,-31.369430732369615,-2.9999999999998197,10425.107480058132
2022-03-22 04:00:00,42992.4,2022-03-22 05:00:00,42863.4228,0.024248721820736063,LONG,-31.27532244017468,-3.0000000000000275,10393.832157617957
2022-03-30 17:00:00,47640.1,2022-03-30 18:00:00,47497.1797,0.02181740205754807,LONG,-31.18149647285343,-2.9999999999999574,10362.650661145104
2022-03-30 18:00:00,47109.2,2022-03-30 19:00:00,46826.544799999996,0.021997084775680985,SHORT,62.17590396687087,6.000000000000023,10424.826565111975
2022-03-31 13:00:00,46905.4,2022-03-31 14:00:00,46623.9676,0.02222521621201818,SHORT,62.548959390671385,5.999999999999954,10487.375524502646
2022-03-31 14:00:00,46680.4,2022-03-31 15:00:00,46400.3176,0.02246633603075947,SHORT,62.92425314701571,5.999999999999986,10550.299777649661
2022-04-02 23:00:00,45794.6,2022-04-03 00:00:00,45931.983799999995,0.023038305340912817,SHORT,-31.650899332948054,-2.999999999999912,10518.648878316713
2022-04-04 00:00:00,45846.9,2022-04-04 01:00:00,45984.4407,0.022942988246351905,SHORT,-31.55594663494962,-2.9999999999999503,10487.092931681764
2022-04-05 14:00:00,45799.1,2022-04-05 16:00:00,45936.497299999995,0.02289803278160873,SHORT,-31.461278795044585,-2.999999999999932,10455.63165288672
2022-04-08 11:00:00,43289.8,2022-04-08 13:00:00,43030.061200000004,0.024152644856032413,SHORT,62.73378991732011,5.99999999999998,10518.365442804039
2022-04-10 22:00:00,42087.4,2022-04-10 23:00:00,42213.6622,0.02499172066415136,SHORT,-31.55509632841147,-2.9999999999999383,10486.810346475628
2022-04-13 13:00:00,40496.4,2022-04-13 14:00:00,40739.3784,0.02589566071669488,LONG,62.92086207885375,6.0,10549.731208554482
2022-04-15 14:00:00,40434.8,2022-04-15 16:00:00,40313.4956,0.0260907218746092,LONG,-31.649193625663674,-3.0000000000000213,10518.082014928817
2022-04-16 15:00:00,40039.8,2022-04-16 16:00:00,40159.9194,0.026269067315343276,SHORT,-31.554246044785387,-2.9999999999998983,10486.527768884032
2022-04-17 16:00:00,40175.2,2022-04-17 18:00:00,39934.148799999995,0.026101992694209444,SHORT,62.91916661330464,6.000000000000043,10549.446935497337
2022-04-26 13:00:00,39808.1,2022-04-26 14:00:00,39569.2514,0.026500754709461987,SHORT,63.29668161298337,5.999999999999939,10612.74361711032
2022-04-26 17:00:00,38375.3,2022-04-26 19:00:00,38145.048200000005,0.02765514176334861,SHORT,63.67646170266141,5.999999999999952,10676.420078812982
2022-04-28 16:00:00,39882.3,2022-04-28 17:00:00,40121.5938,0.026769820393540446,LONG,64.05852047287775,5.999999999999987,10740.47859928586
2022-04-29 11:00:00,38737.7,2022-04-29 12:00:00,38853.91309999999,0.027726164948579445,SHORT,-32.2214357978558,-2.9999999999998344,10708.257163488004
2022-05-01 15:00:00,38470.2,2022-05-01 18:00:00,38354.789399999994,0.027835200137997736,LONG,-32.124771490464816,-3.0000000000000746,10676.132391997538
2022-05-01 20:00:00,38285.9,2022-05-01 21:00:00,38171.0423,0.02788528516241629,LONG,-32.02839717599275,-3.000000000000012,10644.103994821546
2022-05-05 16:00:00,37007.8,2022-05-05 17:00:00,36785.7532,0.02876178533936507,SHORT,63.864623968930346,6.0000000000000995,10707.968618790475
2022-05-11 12:00:00,29298.7,2022-05-11 13:00:00,29122.9078,0.0365475895476266,SHORT,64.2478117127428,5.999999999999996,10772.216430503218
2022-05-19 11:00:00,29482.2,2022-05-19 12:00:00,29393.7534,0.03653803457850234,LONG,-32.31664929150939,-2.9999999999999765,10739.899781211709
2022-05-20 14:00:00,29485.7,2022-05-20 15:00:00,29308.7858,0.036424096362683296,SHORT,64.43939868726999,5.999999999999975,10804.339179898978
2022-05-20 17:00:00,28945.9,2022-05-20 18:00:00,29032.737699999998,0.03732597424816287,SHORT,-32.41301753969559,-2.9999999999998757,10771.926162359283
2022-05-22 10:00:00,30183.1,2022-05-22 11:00:00,30092.5507,0.03568860111240821,LONG,-32.31577848707741,-2.999999999999959,10739.610383872205
2022-05-26 08:00:00,28991.0,2022-05-26 09:00:00,29077.972999999998,0.03704463586586253,SHORT,-32.21883115161593,-2.999999999999936,10707.391552720588
2022-05-29 11:00:00,29204.0,2022-05-29 12:00:00,29379.224,0.03666412667004721,LONG,64.24434931632292,5.999999999999943,10771.635902036911
