entry_time,entry_price,exit_time,exit_price,position_size,side,pnl,pnl_pct,balance_after
2022-12-31 18:00:00,16571.7,2022-12-31 22:00:00,16472.269800000002,0.06034383919573731,SHORT,59.999999999999325,5.9999999999999325,10060.0
2023-01-06 12:00:00,16724.4,2023-01-06 13:00:00,16774.5732,0.060151634737270095,SHORT,-30.179999999998465,-2.9999999999998472,10029.820000000002
2023-01-11 01:00:00,17450.1,2023-01-11 15:00:00,17345.3994,0.05747714912808524,SHORT,60.17892000000009,6.000000000000007,10089.998920000002
2023-01-18 15:00:00,21035.5,2023-01-18 16:00:00,20909.287,0.04796652763186044,SHORT,60.539993519999896,5.999999999999988,10150.538913520002
2023-01-18 20:00:00,20732.7,2023-01-18 21:00:00,20794.8981,0.048959078718739,SHORT,-30.451616740558922,-2.9999999999998934,10120.087296779444
2023-01-19 15:00:00,20870.7,2023-01-19 17:00:00,20808.087900000002,0.048489448349980806,LONG,-30.360261890337586,-2.9999999999999263,10089.727034889107
2023-01-20 02:00:00,21077.1,2023-01-20 05:00:00,20950.6374,0.04787056585056344,SHORT,60.53836220933413,5.99999999999995,10150.265397098441
2023-01-24 22:00:00,22750.6,2023-01-24 23:00:00,22614.0964,0.04461537452681882,SHORT,60.90159238259066,6.000000000000001,10211.166989481031
2023-01-25 01:00:00,22487.5,2023-01-25 02:00:00,22554.962499999998,0.04540819117056601,SHORT,-30.633500968442107,-2.9999999999999027,10180.533488512589
2023-01-25 21:00:00,23593.3,2023-01-25 22:00:00,23734.8598,0.04315010400627546,LONG,61.08320093107514,5.999999999999961,10241.616689443663
2023-01-29 00:00:00,23105.1,2023-01-29 01:00:00,23243.7306,0.04432621667702656,LONG,61.449700136662166,6.000000000000019,10303.066389580325
2023-01-31 13:00:00,23112.4,2023-01-31 14:00:00,23043.0628,0.04457808963837734,LONG,-30.909199168741758,-3.000000000000076,10272.157190411583
