entry_time,entry_price,exit_time,exit_price,position_size,side,pnl,pnl_pct,balance_after
2025-04-30 18:00:00,145.51,2025-04-30 19:00:00,145.07347,6.872379905161158,LONG,-30.000000000000327,-3.0000000000000333,9970.0
2025-05-01 06:00:00,148.64,2025-05-01 07:00:00,149.08591999999996,6.7074811625403665,SHORT,-29.909999999998163,-2.9999999999998157,9940.090000000002
2025-05-01 11:00:00,151.67,2025-05-01 12:00:00,152.12500999999997,6.553761455792182,SHORT,-29.820269999999173,-2.9999999999999165,9910.269730000004
2025-05-01 13:00:00,150.53,2025-05-01 14:00:00,150.98158999999998,6.583584488141901,SHORT,-29.73080918999881,-2.9999999999998788,9880.538920810004
2025-05-01 15:00:00,151.77,2025-05-01 16:00:00,152.22531,6.51020552204652,SHORT,-29.641616762429827,-2.9999999999999813,9850.897304047574
2025-05-01 21:00:00,150.44,2025-05-02 00:00:00,150.89131999999998,6.548057234809607,SHORT,-29.552691912141494,-2.9999999999998757,9821.344612135432
2025-05-02 00:00:00,151.35,2025-05-02 01:00:00,150.89595,6.489160629095099,LONG,-29.464033836405985,-2.999999999999968,9791.880578299026
2025-05-02 02:00:00,150.53,2025-05-02 06:00:00,149.0247,6.504936277352704,SHORT,97.9188057829906,10.000000000000036,9889.799384082016
2025-05-02 06:00:00,148.9,2025-05-02 08:00:00,149.3467,6.641906906703839,SHORT,-29.669398152245567,-2.9999999999999516,9860.12998592977
2025-05-02 08:00:00,149.22,2025-05-02 11:00:00,150.7122,6.60778044895441,LONG,98.60129985929748,9.999999999999979,9958.731285789068
2025-05-02 11:00:00,150.63,2025-05-02 12:00:00,150.17811,6.611386367781363,LONG,-29.87619385736665,-2.999999999999945,9928.855091931702
2025-05-02 12:00:00,150.85,2025-05-02 13:00:00,150.39745,6.581939073206299,LONG,-29.786565275795255,-3.000000000000015,9899.068526655907
2025-05-02 13:00:00,150.48,2025-05-02 14:00:00,150.93143999999998,6.578328366996217,SHORT,-29.69720557996713,-2.9999999999999405,9869.37132107594
2025-05-02 14:00:00,151.46,2025-05-02 15:00:00,151.00562000000002,6.516156953041026,LONG,-29.608113963226916,-2.999999999999909,9839.763207112714
2025-05-02 17:00:00,149.73,2025-05-02 18:00:00,150.17918999999998,6.571671146138192,SHORT,-29.51928962133731,-2.9999999999999156,9810.243917491376
2025-05-02 19:00:00,147.97,2025-05-02 21:00:00,148.41391,6.629887083524618,SHORT,-29.430731752473353,-2.9999999999999205,9780.813185738903
2025-05-02 22:00:00,147.65,2025-05-03 09:00:00,147.20705,6.624323187090352,LONG,-29.34243955721646,-2.999999999999974,9751.470746181687
2025-05-03 12:00:00,147.98,2025-05-03 16:00:00,147.53606,6.589722088242795,LONG,-29.25441223854492,-2.9999999999999853,9722.216333943143
2025-05-03 16:00:00,147.28,2025-05-03 17:00:00,145.8072,6.601178933964654,SHORT,97.22216333943186,10.000000000000044,9819.438497282574
2025-05-03 17:00:00,146.7,2025-05-03 18:00:00,147.14009999999996,6.693550441228749,SHORT,-29.45831549184589,-2.9999999999998135,9789.980181790728
2025-05-03 18:00:00,146.61,2025-05-03 19:00:00,147.04983,6.677566456442759,SHORT,-29.36994054537033,-2.99999999999981,9760.610241245358
2025-05-03 19:00:00,147.36,2025-05-03 21:00:00,146.91792,6.62364972940103,LONG,-29.281830723736352,-3.000000000000029,9731.328410521623
2025-05-03 21:00:00,147.56,2025-05-03 23:00:00,147.11732,6.5948281448370984,LONG,-29.19398523156459,-2.999999999999971,9702.134425290058
2025-05-03 23:00:00,146.62,2025-05-04 01:00:00,147.05986,6.617197125419491,SHORT,-29.106403275868963,-2.9999999999998748,9673.028022014189
2025-05-04 01:00:00,146.98,2025-05-04 02:00:00,146.53905999999998,6.58118657097169,LONG,-29.01908406604335,-3.000000000000081,9644.008937948145
2025-05-04 03:00:00,145.53,2025-05-04 05:00:00,145.96659,6.626818482751422,SHORT,-28.932026813844125,-2.999999999999968,9615.076911134302
2025-05-04 05:00:00,146.18,2025-05-04 06:00:00,145.74146000000002,6.577559796917706,LONG,-28.84523073340219,-2.999999999999925,9586.231680400899
2025-05-04 10:00:00,145.32,2025-05-04 13:00:00,144.88404,6.596636168731695,LONG,-28.758695041202323,-2.999999999999962,9557.472985359696
