entry_time,entry_price,exit_time,exit_price,position_size,side,pnl,pnl_pct,balance_after
2025-04-30 18:00:00,0.04136,2025-04-30 19:00:00,0.0409464,120.88974854932302,SHORT,0.5000000000000001,10.000000000000002,50.5
2025-04-30 20:00:00,0.04218,2025-04-30 21:00:00,0.04205346,119.72498814604077,LONG,-0.15150000000000163,-3.000000000000033,50.3485
2025-05-01 12:00:00,0.04463,2025-05-01 13:00:00,0.0441837,112.81313018149227,SHORT,0.5034850000000041,10.00000000000008,50.851985000000006
2025-05-01 13:00:00,0.04383,2025-05-01 14:00:00,0.04396149,116.02095596623319,SHORT,-0.1525559549999977,-2.999999999999954,50.69942904500001
2025-05-01 14:00:00,0.04518,2025-05-01 15:00:00,0.0456318,112.2165317507747,LONG,0.5069942904500025,10.00000000000005,51.20642333545001
2025-05-01 15:00:00,0.04471,2025-05-01 16:00:00,0.0442629,114.53013494844558,SHORT,0.5120642333544989,9.999999999999975,51.71848756880451
2025-05-01 17:00:00,0.04418,2025-05-01 18:00:00,0.0437382,117.06312260933571,SHORT,0.5171848756880442,9.99999999999998,52.23567244449256
2025-05-01 22:00:00,0.04366,2025-05-01 23:00:00,0.043223399999999995,119.64194329934163,SHORT,0.5223567244449283,10.000000000000053,52.75802916893748
2025-05-01 23:00:00,0.04403,2025-05-02 00:00:00,0.0444703,119.8229143060129,LONG,0.5275802916893719,9.999999999999947,53.28560946062686
2025-05-02 01:00:00,0.04587,2025-05-02 02:00:00,0.04573239,116.16657828782833,LONG,-0.15985682838188436,-3.0000000000000715,53.125752632244975
2025-05-02 02:00:00,0.04456,2025-05-02 03:00:00,0.044114400000000005,119.22296371688728,SHORT,0.5312575263224466,9.999999999999941,53.657010158567424
2025-05-02 04:00:00,0.0426,2025-05-02 05:00:00,0.042727799999999996,125.95542290743526,SHORT,-0.16097103047569894,-2.9999999999999383,53.496039128091724
2025-05-02 05:00:00,0.04272,2025-05-02 06:00:00,0.043147200000000004,125.2248106930986,LONG,0.5349603912809204,10.00000000000006,54.03099951937264
2025-05-02 06:00:00,0.04279,2025-05-02 07:00:00,0.04266163,126.27015545541632,LONG,-0.16209299855812126,-3.0000000000000613,53.86890652081452
2025-05-02 11:00:00,0.04482,2025-05-02 12:00:00,0.044685539999999996,120.18943891301768,LONG,-0.16160671956244707,-3.000000000000065,53.70729980125207
2025-05-02 19:00:00,0.04473,2025-05-02 20:00:00,0.04486418999999999,120.06997496367556,SHORT,-0.16112189940374708,-2.9999999999998295,53.546177901848324
2025-05-02 21:00:00,0.04509,2025-05-02 22:00:00,0.04522526999999999,118.75399845164854,SHORT,-0.16063853370553655,-2.999999999999843,53.38553936814279
2025-05-03 03:00:00,0.04566,2025-05-03 04:00:00,0.0452034,116.91970952287076,SHORT,0.5338553936814295,10.000000000000032,53.919394761824215
2025-05-03 04:00:00,0.04567,2025-05-03 05:00:00,0.04553299,118.06304962081062,LONG,-0.1617581842854725,-2.999999999999998,53.75763657753874
2025-05-03 05:00:00,0.04562,2025-05-03 06:00:00,0.0451638,117.83787062152288,SHORT,0.5375763657753919,10.000000000000085,54.295212943314134
2025-05-03 06:00:00,0.04447,2025-05-03 07:00:00,0.0440253,122.0940250580484,SHORT,0.5429521294331403,9.999999999999984,54.83816507274727
